customer_id,tenure_months,monthly_charges,contract_type,support_calls,payment_method,international_plan,churned
C101641,4,72.9,two-year,0,bank_transfer,no,0
C101642,32,23.35,month-to-month,2,bank_transfer,no,1
C101643,43,58.3,one-year,4,credit_card,no,1
C101644,10,67.44,month-to-month,2,credit_card,no,1
C101645,21,45.52,one-year,0,electronic_check,no,0
C101646,25,23.12,month-to-month,1,bank_transfer,no,0
C101647,48,89.04,month-to-month,1,credit_card,no,0
C101648,70,63.51,month-to-month,0,bank_transfer,no,1
C101649,60,61.57,month-to-month,0,bank_transfer,no,0
C101650,14,45.0,month-to-month,0,bank_transfer,no,0
C101651,2,73.78,month-to-month,0,electronic_check,no,1
C101652,4,63.8,month-to-month,0,electronic_check,no,1
C101653,43,67.4,two-year,2,electronic_check,no,0
C101654,12,78.09,month-to-month,1,bank_transfer,no,1
C101655,17,20.63,two-year,1,bank_transfer,no,0
C101656,61,110.77,month-to-month,1,credit_card,yes,1
C101657,63,27.11,month-to-month,2,credit_card,no,0
C101658,60,65.09,month-to-month,1,electronic_check,no,0
C101659,19,40.74,month-to-month,3,electronic_check,no,1
C101660,44,72.38,month-to-month,2,credit_card,yes,0
C101661,44,48.02,two-year,2,electronic_check,no,0
C101662,14,,one-year,2,credit_card,no,0
C101663,40,59.64,one-year,2,credit_card,yes,1
C101664,38,83.88,month-to-month,1,credit_card,no,0
C101665,29,44.89,month-to-month,3,bank_transfer,no,1
C101666,54,21.94,one-year,2,credit_card,yes,1
C101667,49,60.42,month-to-month,1,bank_transfer,no,0
C101668,38,,month-to-month,4,bank_transfer,yes,0
C101669,52,65.95,month-to-month,1,credit_card,no,0
C101670,55,116.2,month-to-month,1,credit_card,no,1
C101671,41,90.68,one-year,3,electronic_check,no,1
C101672,20,119.57,month-to-month,2,bank_transfer,no,1
C101673,54,49.51,month-to-month,2,electronic_check,no,1
C101674,51,98.91,two-year,2,credit_card,no,0
C101675,70,75.56,two-year,0,credit_card,no,0
C101676,11,81.18,month-to-month,3,credit_card,no,1
C101677,30,118.59,month-to-month,0,electronic_check,no,1
C101678,66,85.4,one-year,2,credit_card,no,0
C101679,37,109.88,month-to-month,1,electronic_check,yes,1
C101680,67,92.58,month-to-month,2,credit_card,yes,0
C101681,1,32.74,month-to-month,2,electronic_check,no,1
C101682,3,89.94,month-to-month,0,bank_transfer,no,1
C101683,57,68.43,two-year,0,electronic_check,no,0
C101684,26,111.88,one-year,1,credit_card,no,0
C101685,37,100.68,two-year,2,credit_card,no,0
C101686,31,30.41,one-year,2,electronic_check,yes,0
C101687,29,33.39,one-year,3,electronic_check,no,0
C101688,67,26.96,one-year,2,bank_transfer,yes,0
C101689,7,69.32,one-year,2,credit_card,yes,1
C101690,55,28.08,month-to-month,4,bank_transfer,no,0
C101691,64,92.37,month-to-month,4,bank_transfer,yes,1
C101692,47,75.24,month-to-month,0,electronic_check,no,1
C101693,29,103.59,month-to-month,1,bank_transfer,no,1
C101694,12,47.98,month-to-month,3,electronic_check,no,1
C101695,49,71.91,month-to-month,1,credit_card,yes,0
C101696,34,31.75,one-year,2,bank_transfer,no,0
C101697,11,108.46,month-to-month,1,electronic_check,no,1
C101698,26,37.5,month-to-month,4,bank_transfer,no,1
C101699,69,30.24,month-to-month,0,bank_transfer,no,0
C101700,19,40.51,month-to-month,2,electronic_check,no,1
C101701,13,100.62,two-year,2,bank_transfer,no,1
C101702,49,30.58,month-to-month,3,bank_transfer,no,0
C101703,15,81.44,month-to-month,3,bank_transfer,no,1
C101704,66,94.62,month-to-month,1,electronic_check,no,0
C101705,61,95.11,two-year,2,credit_card,yes,0
C101706,70,39.01,one-year,0,electronic_check,yes,0
C101707,65,26.16,month-to-month,2,credit_card,no,0
C101708,18,,month-to-month,0,credit_card,no,1
C101709,16,40.25,one-year,1,credit_card,no,0
C101710,25,89.93,two-year,2,credit_card,no,0
C101711,34,55.67,month-to-month,3,electronic_check,no,1
C101712,63,64.94,month-to-month,1,credit_card,no,0
C101713,53,31.35,month-to-month,1,electronic_check,no,0
C101714,46,76.76,month-to-month,1,credit_card,no,0
C101715,63,38.55,one-year,1,bank_transfer,no,0
C101716,46,87.9,two-year,2,bank_transfer,no,0
C101717,27,27.12,two-year,2,bank_transfer,no,0
C101718,30,117.59,one-year,6,electronic_check,yes,1
C101719,37,88.45,month-to-month,2,bank_transfer,no,0
C101720,7,38.17,two-year,3,electronic_check,no,1
C101721,53,21.41,month-to-month,2,credit_card,no,1
C101722,47,53.45,month-to-month,2,credit_card,no,0
C101723,52,35.28,one-year,1,credit_card,no,0
C101724,38,41.84,month-to-month,3,credit_card,no,1
C101725,56,107.28,two-year,1,bank_transfer,no,0
C101726,68,,two-year,2,credit_card,yes,0
C101727,41,,one-year,1,credit_card,no,0
C101728,32,75.67,one-year,1,bank_transfer,no,1
C101729,8,45.58,month-to-month,1,electronic_check,no,1
C101730,56,117.62,month-to-month,0,electronic_check,no,0
C101731,65,23.28,one-year,2,credit_card,no,0
C101732,50,93.23,one-year,0,credit_card,no,0
C101733,62,97.3,two-year,2,bank_transfer,no,0
C101734,62,26.72,month-to-month,1,electronic_check,no,0
C101735,57,37.19,month-to-month,0,bank_transfer,no,0
C101736,36,58.43,month-to-month,3,electronic_check,no,1
C101737,8,,one-year,0,electronic_check,yes,1
C101738,1,73.7,one-year,2,electronic_check,no,1
C101739,15,85.53,two-year,1,electronic_check,yes,1
C101740,31,98.3,month-to-month,3,credit_card,no,1
C101741,53,102.81,month-to-month,2,bank_transfer,yes,0
C101742,33,67.63,month-to-month,1,credit_card,no,1
C101743,2,70.88,month-to-month,1,credit_card,no,1
C101744,15,91.8,month-to-month,0,bank_transfer,no,1
C101745,70,46.33,one-year,0,bank_transfer,no,0
C101746,71,105.45,month-to-month,1,electronic_check,yes,1
C101747,27,22.08,month-to-month,1,credit_card,yes,0
C101748,58,39.58,one-year,2,credit_card,no,0
C101749,52,100.02,two-year,1,credit_card,yes,0
C101750,67,54.03,month-to-month,1,electronic_check,yes,0
C101751,64,34.98,month-to-month,0,bank_transfer,no,0
C101752,45,38.68,one-year,0,bank_transfer,no,0
C101753,29,73.08,one-year,5,credit_card,yes,1
C101754,45,104.62,two-year,0,bank_transfer,no,0
C101755,23,27.07,month-to-month,2,credit_card,no,1
C101756,25,23.05,month-to-month,0,credit_card,no,0
C101757,44,66.52,two-year,2,bank_transfer,yes,0
C101758,41,115.62,month-to-month,2,bank_transfer,no,1
C101759,42,47.9,month-to-month,3,bank_transfer,no,1
C101760,28,115.92,two-year,1,electronic_check,no,1
C101761,30,108.77,month-to-month,0,electronic_check,yes,1
C101762,1,48.31,one-year,0,credit_card,no,0
C101763,43,101.69,two-year,0,credit_card,no,0
C101764,41,88.59,month-to-month,6,bank_transfer,no,1
C101765,67,71.18,one-year,0,bank_transfer,no,0
C101766,36,62.29,month-to-month,0,bank_transfer,no,1
C101767,34,101.55,two-year,1,electronic_check,no,1
C101768,5,99.31,two-year,1,credit_card,no,0
C101769,14,95.69,two-year,3,electronic_check,no,0
C101770,25,119.83,month-to-month,1,credit_card,no,1
C101771,27,67.85,one-year,2,bank_transfer,no,0
C101772,26,100.69,two-year,5,credit_card,no,1
C101773,28,106.25,one-year,0,bank_transfer,no,1
C101774,55,41.16,one-year,5,electronic_check,no,0
C101775,10,24.21,month-to-month,0,bank_transfer,no,0
C101776,24,60.47,two-year,2,bank_transfer,no,0
C101777,12,105.67,month-to-month,2,credit_card,no,1
C101778,22,48.91,month-to-month,3,electronic_check,no,1
C101779,49,90.0,two-year,1,credit_card,no,0
C101780,4,20.73,two-year,4,credit_card,no,1
C101781,25,55.54,two-year,1,electronic_check,no,0
C101782,2,81.55,month-to-month,0,electronic_check,yes,1
C101783,68,32.98,month-to-month,4,credit_card,no,0
C101784,52,109.66,month-to-month,0,bank_transfer,yes,0
C101785,18,35.63,month-to-month,0,credit_card,yes,1
C101786,15,110.98,two-year,2,electronic_check,no,1
C101787,8,41.64,one-year,2,bank_transfer,no,0
C101788,34,119.43,month-to-month,1,credit_card,no,0
C101789,54,80.47,month-to-month,2,credit_card,no,0
C101790,42,28.43,month-to-month,0,credit_card,no,0
C101791,63,26.53,two-year,2,credit_card,no,0
C101792,25,27.49,one-year,2,credit_card,no,0
C101793,20,78.99,month-to-month,0,bank_transfer,no,1
C101794,34,100.96,month-to-month,2,electronic_check,no,1
C101795,15,60.3,month-to-month,3,electronic_check,no,1
C101796,70,64.48,month-to-month,0,bank_transfer,no,0
C101797,14,78.93,two-year,0,electronic_check,no,1
C101798,34,73.3,one-year,3,bank_transfer,no,0
C101799,38,88.81,month-to-month,3,credit_card,no,1
C101800,5,67.18,one-year,1,bank_transfer,no,0
C101801,34,91.39,month-to-month,0,credit_card,no,0
C101802,33,119.73,month-to-month,1,credit_card,no,1
C101803,19,55.03,one-year,0,electronic_check,no,0
C101804,10,21.22,month-to-month,2,electronic_check,no,1
C101805,4,32.56,month-to-month,2,bank_transfer,no,1
C101806,1,,two-year,2,bank_transfer,no,1
C101807,35,54.43,two-year,2,electronic_check,no,0
C101808,7,114.0,month-to-month,0,electronic_check,no,1
C101809,69,82.74,one-year,3,credit_card,no,0
C101810,18,72.04,month-to-month,0,bank_transfer,no,0
C101811,47,99.8,one-year,2,credit_card,yes,0
C101812,48,45.86,month-to-month,2,bank_transfer,no,1
C101813,36,101.97,one-year,1,credit_card,yes,1
C101814,63,20.31,month-to-month,1,credit_card,no,0
C101815,8,81.97,two-year,1,electronic_check,yes,1
C101816,17,113.48,two-year,3,credit_card,no,0
C101817,18,98.79,month-to-month,1,electronic_check,no,1
C101818,10,105.36,one-year,3,bank_transfer,no,1
C101819,21,59.7,month-to-month,1,credit_card,no,1
C101820,23,102.42,one-year,0,credit_card,no,0
C101821,55,75.08,month-to-month,0,electronic_check,no,1
C101822,22,81.85,month-to-month,2,electronic_check,no,1
C101823,63,25.89,one-year,1,electronic_check,no,0
C101824,55,40.16,month-to-month,1,credit_card,no,0
C101825,65,75.1,month-to-month,2,electronic_check,no,0
C101826,8,25.88,month-to-month,2,credit_card,no,1
C101827,70,94.14,month-to-month,3,bank_transfer,no,1
C101828,44,104.01,month-to-month,1,credit_card,no,1
C101829,70,112.04,one-year,1,credit_card,no,0
C101830,26,30.18,one-year,2,credit_card,no,0
C101831,68,113.97,month-to-month,2,electronic_check,no,1
C101832,42,26.76,month-to-month,3,credit_card,no,1
C101833,6,67.41,one-year,3,credit_card,no,1
C101834,30,104.03,one-year,2,credit_card,no,1
C101835,10,27.03,two-year,2,credit_card,no,0
C101836,67,21.82,month-to-month,1,bank_transfer,no,1
C101837,22,22.49,month-to-month,1,credit_card,no,0
C101838,16,71.13,one-year,2,credit_card,no,0
C101839,40,101.16,month-to-month,3,bank_transfer,no,1
C101840,31,32.74,month-to-month,2,electronic_check,no,1
C101841,7,32.46,month-to-month,2,credit_card,no,1
C101842,58,76.85,two-year,1,bank_transfer,no,0
C101843,61,43.43,month-to-month,1,bank_transfer,no,0
C101844,53,93.02,one-year,1,electronic_check,no,0
C101845,44,114.96,one-year,2,electronic_check,no,0
C101846,29,96.6,month-to-month,0,electronic_check,no,1
C101847,39,107.72,two-year,1,bank_transfer,yes,0
C101848,37,71.96,one-year,1,credit_card,no,0
C101849,12,103.23,month-to-month,1,electronic_check,no,1
C101850,6,38.29,one-year,3,bank_transfer,no,0
C101851,18,26.83,month-to-month,1,electronic_check,no,0
C101852,33,85.6,month-to-month,1,electronic_check,no,0
C101853,12,25.2,one-year,3,electronic_check,no,1
C101854,8,109.25,one-year,5,bank_transfer,no,1
C101855,61,89.16,month-to-month,1,bank_transfer,no,0
C101856,27,115.22,two-year,2,electronic_check,yes,1
C101857,42,51.39,one-year,1,electronic_check,no,0
C101858,38,68.62,one-year,0,credit_card,no,0
C101859,53,94.17,month-to-month,2,bank_transfer,no,0
C101860,53,44.28,month-to-month,1,bank_transfer,no,0
C101861,22,74.18,month-to-month,1,credit_card,no,1
C101862,61,85.95,one-year,2,bank_transfer,no,0
C101863,27,117.88,month-to-month,2,electronic_check,no,1
C101864,60,94.47,one-year,0,credit_card,no,0
C101865,29,31.81,month-to-month,2,bank_transfer,no,0
C101866,8,67.53,one-year,1,bank_transfer,no,1
C101867,54,78.88,two-year,0,electronic_check,no,0
C101868,3,34.66,one-year,2,credit_card,no,1
C101869,55,63.2,one-year,1,bank_transfer,no,0
C101870,4,48.4,two-year,2,credit_card,no,0
C101871,15,31.88,month-to-month,3,bank_transfer,yes,1
C101872,43,71.2,one-year,1,electronic_check,no,0
C101873,67,36.56,two-year,0,electronic_check,no,0
C101874,30,79.05,one-year,2,bank_transfer,no,0
C101875,9,36.97,month-to-month,4,bank_transfer,no,1
C101876,17,92.36,two-year,1,electronic_check,no,0
C101877,64,39.52,month-to-month,1,bank_transfer,no,0
C101878,52,109.63,month-to-month,1,credit_card,no,0
C101879,8,22.62,month-to-month,2,electronic_check,no,1
C101880,28,72.2,month-to-month,1,electronic_check,no,1
C101881,19,52.01,month-to-month,1,bank_transfer,no,0
C101882,13,42.51,month-to-month,1,credit_card,no,1
C101883,61,67.16,two-year,2,credit_card,no,0
C101884,44,104.2,month-to-month,4,credit_card,no,1
C101885,13,111.53,month-to-month,2,electronic_check,no,1
C101886,47,50.32,two-year,0,credit_card,no,0
C101887,30,35.42,two-year,1,credit_card,no,0
C101888,5,92.01,month-to-month,0,electronic_check,no,1
C101889,32,78.2,month-to-month,2,bank_transfer,no,0
C101890,14,40.1,one-year,0,bank_transfer,no,0
C101891,18,96.03,two-year,0,credit_card,no,0
C101892,63,71.89,one-year,2,credit_card,no,0
C101893,51,85.34,month-to-month,2,credit_card,no,0
C101894,10,55.93,one-year,2,bank_transfer,no,0
C101895,61,63.91,one-year,1,electronic_check,no,0
C101896,41,38.03,one-year,2,electronic_check,no,1
C101897,63,95.65,two-year,0,credit_card,no,0
C101898,54,35.7,one-year,3,electronic_check,no,0
C101899,25,97.83,one-year,1,electronic_check,yes,1
C101900,38,99.8,one-year,1,credit_card,no,0
C101901,38,94.66,one-year,1,bank_transfer,no,0
C101902,52,21.94,month-to-month,1,bank_transfer,no,0
C101903,18,47.31,month-to-month,2,credit_card,no,0
C101904,24,66.83,one-year,1,electronic_check,no,0
C101905,18,79.55,one-year,0,electronic_check,no,1
C101906,22,111.92,month-to-month,2,bank_transfer,no,1
C101907,12,57.56,month-to-month,1,credit_card,no,1
C101908,3,107.5,one-year,2,bank_transfer,no,1
C101909,67,36.34,one-year,2,bank_transfer,yes,0
C101910,6,57.13,month-to-month,1,electronic_check,no,1
C101911,64,25.23,month-to-month,0,electronic_check,no,0
C101912,1,94.25,month-to-month,2,electronic_check,no,1
C101913,56,35.07,two-year,1,electronic_check,no,0
C101914,24,45.7,two-year,1,electronic_check,no,0
C101915,37,97.52,one-year,2,credit_card,no,1
C101916,21,73.47,month-to-month,4,credit_card,no,1
C101917,35,21.4,one-year,1,electronic_check,no,0
C101918,33,20.22,month-to-month,0,bank_transfer,yes,0
C101919,38,71.07,two-year,4,electronic_check,no,1
C101920,28,50.5,month-to-month,2,electronic_check,no,1
C101921,39,38.03,month-to-month,2,bank_transfer,no,0
C101922,59,81.36,one-year,1,bank_transfer,no,0
C101923,31,42.84,month-to-month,2,bank_transfer,yes,0
C101924,26,79.22,one-year,0,electronic_check,no,0
C101925,10,57.93,one-year,1,bank_transfer,no,1
C101926,26,38.67,month-to-month,0,bank_transfer,no,0
C101927,9,33.81,month-to-month,1,bank_transfer,no,1
C101928,13,43.69,one-year,4,credit_card,no,1
C101929,68,22.98,two-year,1,bank_transfer,no,0
C101930,7,50.81,month-to-month,1,bank_transfer,no,1
C101931,35,110.2,month-to-month,0,credit_card,no,0
C101932,60,103.14,one-year,1,electronic_check,no,0
C101933,68,57.2,month-to-month,1,electronic_check,no,0
C101934,11,77.58,one-year,0,credit_card,no,1
C101935,12,76.74,one-year,1,credit_card,yes,1
C101936,27,102.87,month-to-month,1,bank_transfer,no,1
C101937,40,43.63,one-year,3,credit_card,yes,1
C101938,69,49.64,month-to-month,3,credit_card,no,0
C101939,15,50.18,month-to-month,0,bank_transfer,no,0
C101940,12,24.09,one-year,0,electronic_check,no,0
C101941,18,51.47,two-year,1,credit_card,no,0
C101942,63,107.79,one-year,1,bank_transfer,yes,0
C101943,3,111.2,month-to-month,1,bank_transfer,no,1
C101944,27,30.96,one-year,1,credit_card,yes,0
C101945,9,65.81,month-to-month,2,bank_transfer,no,1
C101946,12,58.13,month-to-month,4,bank_transfer,no,1
C101947,66,68.94,month-to-month,4,credit_card,no,0
C101948,1,75.47,month-to-month,0,electronic_check,no,1
C101949,23,22.03,month-to-month,4,credit_card,no,1
C101950,65,104.22,two-year,1,bank_transfer,no,0
C101951,44,117.37,month-to-month,0,credit_card,no,1
C101952,6,85.34,two-year,2,bank_transfer,no,0
C101953,34,86.05,one-year,2,bank_transfer,no,1
C101954,69,72.8,month-to-month,3,credit_card,no,0
C101955,29,53.43,month-to-month,1,credit_card,no,0
C101956,38,34.9,month-to-month,1,electronic_check,no,0
C101957,38,78.41,month-to-month,4,electronic_check,no,1
C101958,47,24.49,one-year,1,credit_card,no,0
C101959,14,102.45,two-year,1,bank_transfer,no,0
C101960,60,62.09,two-year,1,electronic_check,yes,0
C101961,71,61.48,month-to-month,2,bank_transfer,no,0
C101962,11,52.72,month-to-month,1,credit_card,no,0
C101963,59,116.94,month-to-month,3,credit_card,yes,1
C101964,59,37.49,two-year,1,electronic_check,yes,0
C101965,53,35.13,month-to-month,0,credit_card,no,0
C101966,27,36.55,month-to-month,0,electronic_check,no,1
C101967,34,85.85,one-year,0,credit_card,no,0
C101968,60,119.19,one-year,1,electronic_check,no,1
C101969,11,43.55,month-to-month,2,credit_card,no,1
C101970,59,110.56,one-year,0,bank_transfer,no,0
C101971,66,47.86,month-to-month,1,electronic_check,no,0
C101972,49,84.79,month-to-month,1,electronic_check,no,1
C101973,25,24.05,month-to-month,3,credit_card,no,1
C101974,40,69.57,month-to-month,1,bank_transfer,no,1
C101975,4,85.46,two-year,1,credit_card,no,0
C101976,67,73.63,month-to-month,0,credit_card,no,0
C101977,25,43.78,one-year,1,electronic_check,yes,1
C101978,5,102.85,month-to-month,2,electronic_check,no,1
C101979,57,117.01,one-year,2,electronic_check,no,1
C101980,47,65.92,two-year,1,electronic_check,no,0
C101981,45,83.59,month-to-month,1,bank_transfer,no,0
C101982,4,99.04,two-year,2,bank_transfer,no,1
C101983,54,44.15,one-year,2,bank_transfer,yes,0
C101984,46,106.45,one-year,2,electronic_check,no,1
C101985,57,48.02,month-to-month,2,credit_card,no,0
C101986,59,97.58,one-year,3,electronic_check,no,1
C101987,16,31.21,month-to-month,1,electronic_check,no,1
C101988,15,48.84,two-year,0,electronic_check,no,0
C101989,66,73.36,two-year,2,bank_transfer,no,0
C101990,38,72.49,month-to-month,1,bank_transfer,no,0
C101991,32,105.04,two-year,4,bank_transfer,no,1
C101992,21,119.61,two-year,0,bank_transfer,no,0
C101993,46,30.72,one-year,1,credit_card,no,0
C101994,54,47.14,month-to-month,2,electronic_check,yes,0
C101995,1,55.76,month-to-month,1,bank_transfer,no,1
C101996,40,67.89,month-to-month,1,credit_card,no,0
C101997,71,69.39,month-to-month,1,electronic_check,yes,0
C101998,20,105.62,two-year,2,bank_transfer,yes,0
C101999,20,97.06,month-to-month,1,credit_card,no,1
C102000,63,21.89,one-year,1,bank_transfer,no,0
C102001,5,65.5,one-year,1,bank_transfer,no,1
C102002,29,81.81,one-year,1,credit_card,no,0
C102003,33,66.04,month-to-month,1,credit_card,no,1
C102004,57,33.06,one-year,2,bank_transfer,no,0
C102005,10,59.75,one-year,2,electronic_check,no,1
C102006,31,61.17,one-year,4,electronic_check,no,1
C102007,11,38.77,month-to-month,2,credit_card,no,0
C102008,56,95.63,one-year,0,bank_transfer,no,0
C102009,45,,month-to-month,1,electronic_check,no,0
C102010,36,78.9,one-year,2,bank_transfer,yes,0
C102011,28,71.57,month-to-month,3,bank_transfer,no,1
C102012,11,107.74,month-to-month,1,electronic_check,no,1
C102013,66,32.2,two-year,1,bank_transfer,no,0
C102014,46,31.43,month-to-month,0,electronic_check,no,0
C102015,23,50.03,two-year,2,bank_transfer,no,0
C102016,30,63.12,two-year,1,bank_transfer,no,0
C102017,52,49.85,month-to-month,1,bank_transfer,no,0
C102018,52,96.32,month-to-month,0,electronic_check,no,0
C102019,33,44.53,month-to-month,0,bank_transfer,no,0
